,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,1.054434350955776,,0.07646927578703486,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,1.1587470384793819,,0.21256565162183594,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,4.03614512879073,,2.0129780507629835,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,1.4218408135124494,,0.5077599527128216,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,0.9432839927279073,,-0.08423590912170376,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,0.9566684995271447,,-0.06390899978933362,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,1.0369503939268392,,0.052346879544067804,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,1.0413717224164236,,0.05848513718794912,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,1.193020291117168,,0.2546185808748538,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,1.4223434546673703,,0.5082698760094333,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,1.4095953416806404,,0.49528106167421004,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,1.34140711988673,,0.4237471646858295,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,1.3099712098040672,,0.3895351049464484,unspecified product
14,Tb927.1.370,Tb927_01_v5.1;Tb927_01_v5.1,140214;140214,144395;144560,-;-,4347,1.282803037566816,,0.35929967507351446,leucine-rich repeat protein (LRRP)  putative
15,Tb927.1.380,Tb927_01_v5.1,144726,145151,-,426,1.3682383605610826,,0.45231958376467496,Protein of unknown function (DUF1181)  putative
16,Tb927.1.400,Tb927_01_v5.1,147842,148204,+,363,1.286428212924821,,0.36337095202157776,hypothetical protein  conserved
17,Tb927.1.420,Tb927_01_v5.1,156384,158411,+,2028,1.1431464669649596,,0.1930102623681691,retrotransposon hot spot protein 5 (RHS5)  putative
18,Tb927.1.470,Tb927_01_v5.1,181089,181451,+,363,1.4325330288076115,,0.5185684024709225,Protein of unknown function (DUF1181)  putative
19,Tb927.1.480,Tb927_01_v5.1,181845,186029,+,4185,1.325619634038752,,0.4066668758981402,leucine-rich repeat protein (LRRP)  putative
20,Tb927.1.490,Tb927_01_v5.1,189837,190085,+,249,1.3526520689084882,,0.4357907949596864,hypothetical protein
21,Tb927.1.530,Tb927_01_v5.1;Tb927_01_v5.1,203196;203196,203510;204017,-;-,822,1.038634820440807,,0.05468849798990583,hypothetical protein  conserved
22,Tb927.1.540,Tb927_01_v5.1,204418,207807,-,3390,0.96816303315506,,-0.04667808528065187,DNA-directed RNA polymerase III  putative
23,Tb927.1.560,Tb927_01_v5.1,208703,210031,-,1329,0.9856943950353194,,-0.020787672531154655,WD domain  G-beta repeat  putative
24,Tb927.1.570,Tb927_01_v5.1,210592,211419,-,828,0.8752629513416771,,-0.19221159039220126,Histone-lysine N-methyltransferase  H3 lysine-76 specific
25,Tb927.1.580,Tb927_01_v5.1,212455,214005,-,1551,1.0197875512942305,,0.02826863198311358,phosphate-repressible phosphate permease  putative
26,Tb927.1.600,Tb927_01_v5.1,216164,217711,-,1548,1.057433990245533,,0.08056760668540441,phosphate-repressible phosphate permease  putative
27,Tb927.1.610,Tb927_01_v5.1,218081,218989,-,909,1.0802790783178438,,0.11140406506820355,hypothetical protein  conserved
28,Tb927.1.630,Tb927_01_v5.1,219568,220083,-,516,1.050637709782608,,0.07126527214858491,Anti-silencing function protein 1 homolog A
29,Tb927.1.640,Tb927_01_v5.1,220727,225673,-,4947,1.0126137647048563,,0.018084000397756483,BRCA2
30,Tb927.1.650,Tb927_01_v5.1,226021,226620,-,600,1.099299119693125,,0.13658399755346462,conserved protein  unknown function
31,Tb927.1.670,Tb927_01_v5.1,228043,229887,-,1845,0.989281514461665,,-0.01554697559575402,conserved protein  unknown function
