,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,1.069465002500444,,0.09688927208203081,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,0.9168608002206677,,-0.12522537750677226,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,0.8537128838275365,,-0.22817714298618544,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,0.8868258170130051,,-0.1732773247560262,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,1.1817633100684748,,0.2409411137015507,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,1.1120937516158615,,0.15327841512076645,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,0.8289093370453761,,-0.2707137810407829,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,0.8328714504200709,,-0.26383425494237933,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,0.7821465105101275,,-0.35448921857160354,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,0.8433229124475021,,-0.24584294297927567,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,0.6858886568897827,,-0.5439536980671775,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,0.7266191046649266,,-0.4607287965121587,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,0.8315388965748978,,-0.2661443454058028,unspecified product
14,Tb927.1.370,Tb927_01_v5.1;Tb927_01_v5.1,140214;140214,144395;144560,-;-,4347,0.6968761999303652,,-0.5210257108313137,leucine-rich repeat protein (LRRP)  putative
15,Tb927.1.380,Tb927_01_v5.1,144726,145151,-,426,0.8307737770251153,,-0.2674724159615276,Protein of unknown function (DUF1181)  putative
16,Tb927.1.400,Tb927_01_v5.1,147842,148204,+,363,0.8665781790032245,,-0.20659818581068556,hypothetical protein  conserved
17,Tb927.1.420,Tb927_01_v5.1,156384,158411,+,2028,0.8523134285960836,,-0.2305440321256036,retrotransposon hot spot protein 5 (RHS5)  putative
18,Tb927.1.470,Tb927_01_v5.1,181089,181451,+,363,0.787408876028227,,-0.3448151195891236,Protein of unknown function (DUF1181)  putative
19,Tb927.1.480,Tb927_01_v5.1,181845,186029,+,4185,0.689771688854893,,-0.5358091791747777,leucine-rich repeat protein (LRRP)  putative
20,Tb927.1.490,Tb927_01_v5.1,189837,190085,+,249,0.6774454745773116,,-0.5618232616644239,hypothetical protein
21,Tb927.1.530,Tb927_01_v5.1;Tb927_01_v5.1,203196;203196,203510;204017,-;-,822,0.8406509885888318,,-0.25042113095834573,hypothetical protein  conserved
22,Tb927.1.540,Tb927_01_v5.1,204418,207807,-,3390,0.8647809016496745,,-0.20959343282260612,DNA-directed RNA polymerase III  putative
23,Tb927.1.560,Tb927_01_v5.1,208703,210031,-,1329,0.9329336185142865,,-0.10015366294997197,WD domain  G-beta repeat  putative
24,Tb927.1.570,Tb927_01_v5.1,210592,211419,-,828,0.8268052213668295,,-0.27438059531576986,Histone-lysine N-methyltransferase  H3 lysine-76 specific
25,Tb927.1.580,Tb927_01_v5.1,212455,214005,-,1551,0.9434283371781899,,-0.08401516002317155,phosphate-repressible phosphate permease  putative
26,Tb927.1.600,Tb927_01_v5.1,216164,217711,-,1548,0.841685742601359,,-0.24864641529888587,phosphate-repressible phosphate permease  putative
27,Tb927.1.610,Tb927_01_v5.1,218081,218989,-,909,1.0186028553976987,,0.02659166658755563,hypothetical protein  conserved
28,Tb927.1.630,Tb927_01_v5.1,219568,220083,-,516,0.9709035460483142,,-0.04260011597782576,Anti-silencing function protein 1 homolog A
29,Tb927.1.640,Tb927_01_v5.1,220727,225673,-,4947,0.8176405255279273,,-0.2904613911152003,BRCA2
30,Tb927.1.650,Tb927_01_v5.1,226021,226620,-,600,1.0023844687452543,,0.0034359663827574494,conserved protein  unknown function
31,Tb927.1.670,Tb927_01_v5.1,228043,229887,-,1845,0.8095043385555587,,-0.3048892821843312,conserved protein  unknown function
32,Tb927.1.690,Tb927_01_v5.1,230694,231425,-,732,0.8816565774983247,,-0.18171128765567257,hypothetical protein  conserved
