,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,2.603138238523139,,1.3802519274685783,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,6.439068447182576,,2.6868519858801023,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,9.186239366321495,,3.1994743764290687,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,5.937783281036754,,2.569924438376903,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,1.184007466189734,,0.24367817843387485,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,1.0726662253896753,,0.10120123183965113,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,1.0417005360599627,,0.05894059696849219,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,1.0088860545830467,,0.012763243055978535,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,0.6683615483443983,,-0.5812993591072981,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,1.9001396275425633,,0.926105435694045,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,1.5513267554712034,,0.6335025927879894,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,1.452756474598092,,0.5387928844332706,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,1.4117098377371664,,0.4974435881305226,unspecified product
14,Tb927.1.370,Tb927_01_v5.1;Tb927_01_v5.1,140214;140214,144395;144560,-;-,4347,1.5501219286382195,,0.6323816986758803,leucine-rich repeat protein (LRRP)  putative
15,Tb927.1.380,Tb927_01_v5.1,144726,145151,-,426,1.8558467409094246,,0.8920775750886749,Protein of unknown function (DUF1181)  putative
16,Tb927.1.400,Tb927_01_v5.1,147842,148204,+,363,0.7485944137488775,,-0.4177438124614863,hypothetical protein  conserved
17,Tb927.1.420,Tb927_01_v5.1,156384,158411,+,2028,1.5285216588893824,,0.6121369951106654,retrotransposon hot spot protein 5 (RHS5)  putative
18,Tb927.1.470,Tb927_01_v5.1,181089,181451,+,363,2.3794934505479115,,1.2506544835486038,Protein of unknown function (DUF1181)  putative
19,Tb927.1.480,Tb927_01_v5.1,181845,186029,+,4185,1.4711808800166908,,0.5569746352129856,leucine-rich repeat protein (LRRP)  putative
20,Tb927.1.490,Tb927_01_v5.1,189837,190085,+,249,1.6083099717699332,,0.6855454858938961,hypothetical protein
21,Tb927.1.530,Tb927_01_v5.1;Tb927_01_v5.1,203196;203196,203510;204017,-;-,822,1.916052480991958,,0.938137077269249,hypothetical protein  conserved
22,Tb927.1.540,Tb927_01_v5.1,204418,207807,-,3390,0.922097979454597,,-0.11700803950061012,DNA-directed RNA polymerase III  putative
23,Tb927.1.560,Tb927_01_v5.1,208703,210031,-,1329,1.011553196914333,,0.016572192270321473,WD domain  G-beta repeat  putative
24,Tb927.1.570,Tb927_01_v5.1,210592,211419,-,828,0.6868738717257579,,-0.5418828886263904,Histone-lysine N-methyltransferase  H3 lysine-76 specific
25,Tb927.1.580,Tb927_01_v5.1,212455,214005,-,1551,0.7534932276042378,,-0.40833354994639937,phosphate-repressible phosphate permease  putative
26,Tb927.1.600,Tb927_01_v5.1,216164,217711,-,1548,0.6613773199159236,,-0.5964545216985906,phosphate-repressible phosphate permease  putative
27,Tb927.1.610,Tb927_01_v5.1,218081,218989,-,909,1.1564420460887077,,0.2096929685980573,hypothetical protein  conserved
28,Tb927.1.630,Tb927_01_v5.1,219568,220083,-,516,0.8124323953118071,,-0.299680327405091,Anti-silencing function protein 1 homolog A
29,Tb927.1.640,Tb927_01_v5.1,220727,225673,-,4947,1.3515391194183277,,0.4346032703439686,BRCA2
30,Tb927.1.650,Tb927_01_v5.1,226021,226620,-,600,0.9782960657135642,,-0.03165695496773857,conserved protein  unknown function
31,Tb927.1.670,Tb927_01_v5.1,228043,229887,-,1845,1.604983984490985,,0.6825589013284423,conserved protein  unknown function
32,Tb927.1.690,Tb927_01_v5.1,230694,231425,-,732,1.0596210258691225,,0.08354837624198908,hypothetical protein  conserved
33,Tb927.1.700,Tb927_01_v5.1,232504,233826,-,1323,0.8586338546317424,,-0.21988503770093537,phosphoglycerate kinase
34,Tb927.1.710,Tb927_01_v5.1,234176,235438,-,1263,0.8036012710696924,,-0.3154482488792594,phosphoglycerate kinase
35,Tb927.1.720,Tb927_01_v5.1,235770,237299,-,1530,0.6892574233355447,,-0.5368851946733608,phosphoglycerate kinase
