,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,1.2532176108594297,,0.3256369484579333,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,0.664976000180794,,-0.5886258220103212,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,0.8149220543267874,,-0.2952660198552156,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,0.8726150867609763,,-0.19658267800644946,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,0.9483983267305848,,-0.07643497742764449,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,0.7953401810291159,,-0.33035603636250954,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,0.8257611100641845,,-0.2762036197478288,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,0.8528040675089172,,-0.22971377573850305,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,1.2877665583811548,,0.3648710906655861,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,1.0894471820508589,,0.12359625424141729,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,0.5954704838347054,,-0.7478980962533006,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,0.7895101640187573,,-0.3409702556732013,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,0.8485540030469266,,-0.23692161726580174,unspecified product
14,Tb927.1.370,Tb927_01_v5.1;Tb927_01_v5.1,140214;140214,144395;144560,-;-,4347,0.6031797576263079,,-0.7293400815032047,leucine-rich repeat protein (LRRP)  putative
15,Tb927.1.380,Tb927_01_v5.1,144726,145151,-,426,1.0934333406350758,,0.12886527153685945,Protein of unknown function (DUF1181)  putative
16,Tb927.1.400,Tb927_01_v5.1,147842,148204,+,363,1.2065508399358842,,0.27088870708128265,hypothetical protein  conserved
17,Tb927.1.420,Tb927_01_v5.1,156384,158411,+,2028,0.8390572915729061,,-0.25315877236743756,retrotransposon hot spot protein 5 (RHS5)  putative
18,Tb927.1.470,Tb927_01_v5.1,181089,181451,+,363,0.904276793017708,,-0.14516365544161713,Protein of unknown function (DUF1181)  putative
19,Tb927.1.480,Tb927_01_v5.1,181845,186029,+,4185,0.5857549634432128,,-0.7716308209512004,leucine-rich repeat protein (LRRP)  putative
20,Tb927.1.490,Tb927_01_v5.1,189837,190085,+,249,0.8154923658499197,,-0.2942567235320719,hypothetical protein
21,Tb927.1.530,Tb927_01_v5.1;Tb927_01_v5.1,203196;203196,203510;204017,-;-,822,0.6885889836273215,,-0.538284994713436,hypothetical protein  conserved
22,Tb927.1.540,Tb927_01_v5.1,204418,207807,-,3390,0.6887652239625497,,-0.5379157925755624,DNA-directed RNA polymerase III  putative
