,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,1.0338889756329466,,0.04808126988531145,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,1.0513330027877763,,0.07221970581515147,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,1.3482222825591992,,0.43105837449343376,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,1.6994908041195123,,0.7651025555323834,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,1.0611488059776433,,0.08562698103381283,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,1.1027490370276565,,0.14110450060149127,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,0.9573905099002983,,-0.06282058942257507,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,0.9775838052507752,,-0.03270770936034317,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,1.1892909543047152,,0.2501017066583562,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,1.4136464482631665,,0.4994213484953973,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,1.397721668840857,,0.4830771025153515,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,1.9010929986879954,,0.9268291082433073,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,1.7870089500324742,,0.8375468599726503,unspecified product
