,Geneid,Chr,Start,End,Strand,Length,counts,Family,log_2FC,desc
0,Tb927.1.05,Tb927_01_v5.1,381,1961,-,1581,0.775695240342056,,-0.3664381455767043,variant surface glycoprotein (VSG)  putative
1,Tb927.1.10,Tb927_01_v5.1,6871,7203,+,333,1.0,,0.0,hypothetical protein
2,Tb927.1.30,Tb927_01_v5.1,11158,11865,+,708,0.9758786318569772,,-0.03522636114209127,hypothetical protein
3,Tb927.1.40,Tb927_01_v5.1,12407,12733,-,327,0.8825888284928809,,-0.18018660859762115,hypothetical protein
4,Tb927.1.70,Tb927_01_v5.1,44937,46994,-,2058,0.9622470888324817,,-0.055520693551996736,retrotransposon hot spot protein 4 (RHS4)  putative
5,Tb927.1.110,Tb927_01_v5.1,59858,60184,+,327,0.7428672081614168,,-0.4288237512147788,hypothetical protein  conserved
6,Tb927.1.120,Tb927_01_v5.1,60266,62836,-,2571,0.7579740244678205,,-0.39977968635059646,retrotransposon hot spot protein 4 (RHS4)  putative
7,Tb927.1.180,Tb927_01_v5.1,69904,72405,-,2502,0.8811941604629512,,-0.18246816033319568,retrotransposon hot spot protein 1 (RHS1)  putative
8,Tb927.1.220,Tb927_01_v5.1,85854,88355,-,2502,0.8825336645819516,,-0.1802767833034249,retrotransposon hot spot protein 1 (RHS1)  putative
9,Tb927.1.270,Tb927_01_v5.1,106654,107025,+,372,1.1744940643438688,,0.23203942227875718,hypothetical protein
10,Tb927.1.280,Tb927_01_v5.1,112381,112743,+,363,1.140917131589835,,0.19019400794029107,Protein of unknown function (DUF1181)  putative
11,Tb927.1.290,Tb927_01_v5.1,113137,117318,+,4182,0.572230967882576,,-0.8053305196280824,leucine-rich repeat protein (LRRP)  putative
12,Tb927.1.305,Tb927_01_v5.1,129281,129517,+,237,1.301724241954219,,0.3804238594859326,unspecified product
13,Tb927.1.345,Tb927_01_v5.1,132695,132913,-,219,1.44647799696339,,0.5325443779420826,unspecified product
14,Tb927.1.370,Tb927_01_v5.1;Tb927_01_v5.1,140214;140214,144395;144560,-;-,4347,0.6164259525891799,,-0.6980004918219489,leucine-rich repeat protein (LRRP)  putative
15,Tb927.1.380,Tb927_01_v5.1,144726,145151,-,426,1.2132110805513503,,0.27883057961896895,Protein of unknown function (DUF1181)  putative
16,Tb927.1.400,Tb927_01_v5.1,147842,148204,+,363,1.301106639026225,,0.37973921054874005,hypothetical protein  conserved
17,Tb927.1.420,Tb927_01_v5.1,156384,158411,+,2028,0.6495569583509359,,-0.6224720566237352,retrotransposon hot spot protein 5 (RHS5)  putative
18,Tb927.1.470,Tb927_01_v5.1,181089,181451,+,363,1.1911618967475242,,0.25236951039883593,Protein of unknown function (DUF1181)  putative
19,Tb927.1.480,Tb927_01_v5.1,181845,186029,+,4185,0.5853249590792473,,-0.7726902963625761,leucine-rich repeat protein (LRRP)  putative
20,Tb927.1.490,Tb927_01_v5.1,189837,190085,+,249,1.23094427512023,,0.2997654524581215,hypothetical protein
21,Tb927.1.530,Tb927_01_v5.1;Tb927_01_v5.1,203196;203196,203510;204017,-;-,822,0.8592415742617319,,-0.21886429531384,hypothetical protein  conserved
22,Tb927.1.540,Tb927_01_v5.1,204418,207807,-,3390,0.480759204769543,,-1.0566136147569418,DNA-directed RNA polymerase III  putative
23,Tb927.1.560,Tb927_01_v5.1,208703,210031,-,1329,0.9713243456375465,,-0.04197497256114335,WD domain  G-beta repeat  putative
24,Tb927.1.570,Tb927_01_v5.1,210592,211419,-,828,0.8688199963919268,,-0.2028707869068267,Histone-lysine N-methyltransferase  H3 lysine-76 specific
25,Tb927.1.580,Tb927_01_v5.1,212455,214005,-,1551,0.8144345814335396,,-0.2961292743830519,phosphate-repressible phosphate permease  putative
26,Tb927.1.600,Tb927_01_v5.1,216164,217711,-,1548,0.6677042460101533,,-0.5827188803591588,phosphate-repressible phosphate permease  putative
27,Tb927.1.610,Tb927_01_v5.1,218081,218989,-,909,1.0128901799859138,,0.0184777621168859,hypothetical protein  conserved
28,Tb927.1.630,Tb927_01_v5.1,219568,220083,-,516,1.2881885016225232,,0.3653437195842768,Anti-silencing function protein 1 homolog A
29,Tb927.1.640,Tb927_01_v5.1,220727,225673,-,4947,0.4917945762130636,,-1.0238722707172228,BRCA2
30,Tb927.1.650,Tb927_01_v5.1,226021,226620,-,600,1.0952313187502545,,0.13123560696744363,conserved protein  unknown function
